recId|seqNumber|seqLength|displayLatitude|displayLongitude|district|county|city|postalCode|state|country
815|815|815|6.68333|125.32556|Dayton||Hagonoy|||PH
816|816|816|-32.90719|17.98997|Little Fleur||Vredenburg|||ZA
817|817|817|58.93867|69.13393|Forest Run||Turtas|||RU
818|818|818|26.6654|-80.0929|Memorial|FL|West Palm Beach|33416|Florida|US
819|819|819|-11.60694|43.38056|Towne||Mtsamdou|||KM
820|820|820|-6.95694|-76.41806|Algoma||Caspisapa|||PE
821|821|821|40.91979|120.61698|7th||Gangtun|||CN
822|822|822|37.75|140.46778|Southridge||Fukushima-shi|||JP
823|823|823|23.84472|116.85707|Superior||Fubin|||CN
824|824|824|11.488|122.5599|Buhler||Bilao|||PH
825|825|825|-8.143|111.8614|Warbler||Bangus Kulon|||ID
826|826|826|32.92331|119.80792|Starling||Shaoyang|||CN
827|827|827|-6.7289|105.9065|Dwight||Babakan|||ID
828|828|828|1.4766|-75.4398|Brickson Park||La Montañita|||CO
829|829|829|40.80444|140.44139|Dakota||Goshogawara|||JP
830|830|830|-29.22694|-53.68167|Bowman||Júlio de Castilhos|||BR
831|831|831|-14.20361|-41.66528|North||Brumado|||BR
832|832|832|5.3435|6.65321|Kedzie||Omoku|||NG
833|833|833|39.41611|117.63|Starling||Gaojingzhuang|||CN
834|834|834|49.8807|115.72526|Village Green||Ereencav|||MN
835|835|835|7.26787|-72.64197|Oak Valley||Cácota|||CO
836|836|836|35.84194|14.54306|Briar Crest||Marsaxlokk|||MT
837|837|837|61.007|14.5432|Everett|W|Mora|792 52|Dalarna|SE
838|838|838|31.87022|35.12682|Bluejay||Aţ Ţīrah|||PS
839|839|839|15.92438|107.64814|Oakridge||Prao|||VN
840|840|840|51.90181|21.55818|Jenifer||Wola Rębkowska|||PL
841|841|841|22.81306|-82.76194|Michigan||Artemisa|||CU
842|842|842|30.54259|-9.71115|Debra||Taghazout|||MA
843|843|843|-7.2147|107.8842|Clemons||Panawuan|||ID
844|844|844|-26.81667|-65.13333|La Follette||Alderetes|||AR
845|845|845|49.88778|5.81639|Hazelcrest||Boulaide|||LU
846|846|846|-8.14099|-78.1733|Valley Edge||Santiago de Chuco|||PE
847|847|847|-8.7946|121.5676|Laurel||Nangakeo|||ID
848|848|848|-1.96276|-79.72402|Northview||Samborondón|||EC
849|849|849|-23.21778|-44.71306|Kennedy||Paraty|||BR
850|850|850|51.5555|5.0913|Buell|06|Tilburg|5019|Provincie Noord-Brabant|NL
851|851|851|36.20898|49.19152|Hoepker||Khorramdarreh|||IR
852|852|852|50.06864|34.75862|Judy||Kotel’va|||UA
853|853|853|39.3213|-9.3143|Morningstar|10|Estrada|2525-474|Leiria|PT
854|854|854|31.50911|34.94938|Sheridan||Bayt ‘Awwā|||PS
855|855|855|-7.49531|107.4839|Crest Line||Indralayang|||ID
856|856|856|2.4803|96.3801|Dayton||Sinabang|||ID
857|857|857|29.46921|90.26423|Messerschmidt||Xumai|||CN
858|858|858|59.3326|18.0649|Iowa|AB|Stockholm|111 20|Stockholm|SE
859|859|859|16.1028|120.4655|Pond||Labney|||PH
860|860|860|-6.9131|113.2513|Nelson||Dampol|||ID
861|861|861|-10.0874|124.1618|Rusk||Aeka|||ID
862|862|862|25.3504|-102.9566|Independence|COA|Venustiano Carranza|30171|Chiapas|MX
863|863|863|40.8046|44.54025|Bartillon||Gugark’|||AM
864|864|864|43.35|16.45|Pleasure||Marina|||HR
865|865|865|-8.7448|116.2413|Rigney||Karang Daye|||ID
866|866|866|28.5175|109.29482|Brickson Park||Chadong|||CN
867|867|867|64.6268|16.6563|Lakeland|AC|Vilhelmina|912 24|Västerbotten|SE
868|868|868|43.70011|-79.4163|Lake View||Toronto|||CA
869|869|869|51.94532|85.80168|Maple Wood||Aya|||RU
870|870|870|55.85|37.58333|Sauthoff||Novovladykino|||RU
871|871|871|4.94029|114.94806|Mccormick||Bandar Seri Begawan|||BN
872|872|872|-37.24756|-61.26273|5th||General La Madrid|||AR
873|873|873|10.74185|123.3933|Golden Leaf||Bugang|||PH
874|874|874|52.22556|104.04861|Westport||Baklashi|||RU
875|875|875|41.18028|19.60694|Lillian||Helmas|||AL
876|876|876|-8.215|114.8869|Rockefeller||Pangkungparuk|||ID
877|877|877|23.74613|114.68736|Ohio||Yuannan|||CN
878|878|878|29.54932|107.71841|Doe Crossing||Shuanghe|||CN
879|879|879|46.74631|33.27288|Ridge Oak||Dnipryany|||UA
880|880|880|5.88969|95.31644|Fuller||Sabang|||ID
881|881|881|49.66891|21.22293|Cottonwood||Kobylanka|||PL
882|882|882|15.89806|120.68833|Maple Wood||Balungao|||PH
883|883|883|51.18144|32.83463|Judy||Bakhmach|||UA
884|884|884|50.52541|16.87921|Warner||Kamieniec Ząbkowicki|||PL
885|885|885|43.36889|16.93417|Kipling||Donja Brela|||HR
886|886|886|13.09167|-1.08444|Cherokee||Kaya|||BF
887|887|887|48.4|-4.4833|Mallard|A2|Brest|29825 CEDEX 9|Bretagne|FR
888|888|888|52.758|26.43|Dunning||Hantsavichy|||BY
889|889|889|9.35|1.26667|Moulton||Bafilo|||TG
890|890|890|53.14214|17.60181|Scoville||Nakło nad Notecią|||PL
891|891|891|0.66758|99.70908|Logan||Kotanopan|||ID
892|892|892|4.0779|9.6759|Fulton||Bonabéri|||CM
893|893|893|50.8664|39.07562|Vermont||Ostrogozhsk|||RU
894|894|894|34.43667|35.84972|5th||Tripoli|||LB
895|895|895|-7.0972|112.459|Nobel||Semambung|||ID
896|896|896|56.3428|26.79995|Redwing||Riebiņi|||LV
897|897|897|60.05|22.68333|Riverside||Västanfjärd|||FI
898|898|898|52.31478|19.40701|Elka||Strzelce|||PL
899|899|899|-13.97222|-71.41|Pankratz||Pitumarca|||PE
900|900|900|-7.372|108.2765|Hayes||Gunajaya|||ID
901|901|901|28.0997|-15.4134|Alpine|CN|"Palmas De Gran Canaria| Las"|35015|Canarias|ES
902|902|902|13.55|-88.35|Goodland||Lolotique|||SV
903|903|903|25.9286|-103.3678|Dexter|DUR|Benito Juarez|35180|Durango|MX
904|904|904|13.77648|109.22367|Village||Qui Nhon|||VN
905|905|905|8.8975|125.41611|Westport||Guinabsan|||PH
906|906|906|52.73754|20.7118|Norway Maple||Gąsocin|||PL
907|907|907|50.24314|20.72348|Tomscot||Opatowiec|||PL
908|908|908|20.3305|-97.3931|Reindahl|VER|Lazaro Cardenas|92933|Veracruz Llave|MX
909|909|909|38.91667|141.13333|Roxbury||Ichinoseki|||JP
910|910|910|38.10725|114.73074|Debra||Jiumen|||CN
911|911|911|17.93578|-76.4573|Cardinal||Seaforth|||JM
912|912|912|42.12824|59.67101|Victoria||Boldumsaz|||TM
913|913|913|59.3333|13.5167|Northland|S|Hammarö|663 42|Värmland|SE
914|914|914|52.18183|22.93752|Village||Stara Kornica|||PL
915|915|915|31.87581|35.12999|Colorado||Beit Horon|||IL
916|916|916|49.15|112.73333|Twin Pines||Javarthushuu|||MN
917|917|917|47.70911|40.21443|Hovde||Shakhty|||RU
918|918|918|24.26592|116.44216|Muir||Yinjiang|||CN
919|919|919|52.37397|140.43579|Garrison||Bogorodskoye|||RU
920|920|920|7.49167|125.72806|Carberry||Esperanza|||PH
921|921|921|63.99813|-22.56111|Oriole||Reykjanesbær|||IS
922|922|922|29.97132|119.72892|Scofield||Xindeng|||CN
923|923|923|20.90508|-77.28819|Comanche||Jobabo|||CU
924|924|924|-9.4884|119.043|Crescent Oaks||Baroh|||ID
925|925|925|-10.8632|122.9266|Karstens||Lalukoen Dua|||ID
926|926|926|14.93218|108.70328|Sheridan||Minh Long|||VN
927|927|927|19.4319|-99.5765|Swallow|MEX|San Lorenzo|56190|Mexico|MX
928|928|928|-36.26584|-63.1655|Little Fleur||Pellegrini|||AR
929|929|929|-7.1849|111.5817|Anderson||Sumberpitu|||ID
930|930|930|31.93566|108.6199|Mallard||Gaoyan|||CN
931|931|931|40.9639|-8.0139|Springs|18|Castro Daire|3600-073|Viseu|PT
932|932|932|-20.84889|-41.11278|Carberry||Cachoeiro de Itapemirim|||BR
933|933|933|-6.9712|113.8437|Dryden||Cangkreng|||ID
934|934|934|-8.23833|-35.46167|Londonderry||Chã Grande|||BR
935|935|935|-6.9695|112.8282|Nevada||Balung Barat|||ID
936|936|936|0.06444|32.44694|Mendota||Entebbe|||UG
937|937|937|-29.76028|-51.14722|Granby||São Leopoldo|||BR
938|938|938|32.39523|119.42688|American||Wenhe|||CN
939|939|939|-7.0231|108.4789|Memorial||Munggang|||ID
940|940|940|49.72209|19.26496|Starling||Łękawica|||PL
941|941|941|29.56278|106.55278|Waxwing||Chongqing|||CN
942|942|942|23.04111|-81.5775|Blackbird||Matanzas|||CU
943|943|943|-7.1499|107.9622|Atwood||Balakasap|||ID
944|944|944|50.01058|12.62474|Pleasure||Lázně Kynžvart|||CZ
945|945|945|-7.5248|107.6126|Maywood||Bokor|||ID
946|946|946|43.6109|3.8772|Hovde|A9|Montpellier|34934 CEDEX 9|Languedoc-Roussillon|FR
947|947|947|-8.1174|111.7299|Hallows||Jedung|||ID
948|948|948|41.11444|19.60972|5th||Lekaj|||AL
949|949|949|-26.31401|26.82223|Morrow||Ventersdorp|||ZA
950|950|950|49.01256|31.10125|Melrose||Yurkivka|||UA
951|951|951|46.00002|14.5573|Eliot||Lavrica|||SI
952|952|952|11.93016|7.41267|Kipling||Kankara|||NG
953|953|953|7.6333|123.3045|Becker||Legrada|||PH
954|954|954|28.43198|109.56555|Cambridge||Dongmaku|||CN
955|955|955|41.09562|21.32454|Vahlen||Kukurečani|||MK
956|956|956|-21.66667|45.16667|Johnson||Beroroha|||MG
957|957|957|38.16033|68.66605|Nancy||Obikiik|||TJ
958|958|958|38.16716|23.33659|Kinsman||Vília|||GR
959|959|959|14.61073|103.07923|Atwood||Prakhon Chai|||TH
960|960|960|25.13109|113.10351|Truax||Yunyan|||CN
961|961|961|52.18333|16.8|Thackeray||Pecna|||PL
962|962|962|13.70167|-89.10944|Meadow Vale||Ilopango|||SV
963|963|963|-8.2219|113.0597|Nova||Krajanjugosari|||ID
964|964|964|-34.68333|-55.68333|Melvin||Soca|||UY
965|965|965|14.00776|0.75306|Farwell||Téra|||NE
966|966|966|52.1903|18.86258|Fieldstone||Olszówka|||PL
967|967|967|37.18498|122.24712|Schlimgen||Dashuipo|||CN
968|968|968|-8.2511|111.4538|Sugar||Wonocoyo Utara|||ID
969|969|969|41.8333|-8.5833|Ridge Oak|16|Bárrio|4990-692|Viana do Castelo|PT
970|970|970|41.5833|-8.2667|Dorton|03|Loureiro|4810-050|Braga|PT
971|971|971|39.62|-8.8492|Mallard|10|Óbidos|2510-037|Leiria|PT
972|972|972|30.25681|105.64234|Stoughton||Huayan|||CN
973|973|973|-6.9621|112.9277|Morrow||Palenggihan|||ID
974|974|974|47.76639|29.00111|Bobwhite||Rîbniţa|||MD
975|975|975|51.8425|5.8528|Onsgard|03|Nijmegen|6509|Provincie Gelderland|NL
976|976|976|30.07087|118.59032|Forster||Huayang|||CN
977|977|977|42.13333|24.93333|Melody||Sadovo|||BG
978|978|978|34.82217|32.40191|Autumn Leaf||Kissónerga|||CY
979|979|979|40.695|-112.0001|Texas|UT|Salt Lake City|84120|Utah|US
980|980|980|6.62103|-5.91144|Clove||Sinfra|||CI
981|981|981|57.76694|24.8825|Brown||Aloja|||LV
982|982|982|10.53333|122.83333|Vidon||Bago City|||PH
983|983|983|-7.4722|107.4113|Pond||Puncakwangi|||ID
984|984|984|4.375|-7.71694|Annamark||Harper|||LR
985|985|985|-6.9322|113.0284|Macpherson||Korogan Timur|||ID
986|986|986|1.29205|-75.51167|Westerfield||Milán|||CO
987|987|987|60.9|24.6|Del Mar||Janakkala|||FI
988|988|988|33.64657|104.78224|Lakeland||Chiba|||CN
989|989|989|-6.9646|112.1092|Walton||Gesing|||ID
990|990|990|-8.0608|111.9323|Westend||Ringinagung|||ID
991|991|991|-6.9467|113.3021|Mallory||Tengah|||ID
992|992|992|57.6746|-2.9278|Fallview|SCT|Milton|AB56|Scotland|GB
993|993|993|40.51903|50.11438|Fremont||Buzovna|||AZ
994|994|994|41.1333|-7.8|Fisk|18|Raposeira|5100-419|Viseu|PT
995|995|995|6.38309|-5.41759|Lake View||Oumé|||CI
996|996|996|21.19733|104.10595|Darwin||Thị Trấn Hát Lót|||VN
997|997|997|32.7673|-96.7776|Gale|TX|Dallas|75277|Texas|US
998|998|998|41.53611|19.99083|Dexter||Gurra e Vogël|||AL
999|999|999|40.08238|49.41205|Green||Qobustan|||AZ
1000|1000|1000|46.4206|44.2591|Oneill||Troitskoye|||RU
